0.0, 1.0
0.01, 0.928
0.02, 0.928
0.03, 0.928
0.04, 0.956
0.05, 0.928
0.060000000000000005, 0.942
0.07, 0.95
0.08, 0.944
0.09, 0.928
0.09999999999999999, 0.938
0.10999999999999999, 0.93
0.11999999999999998, 0.934
0.12999999999999998, 0.932
0.13999999999999999, 0.916
0.15, 0.946
0.16, 0.95
0.17, 0.94
0.18000000000000002, 0.942
0.19000000000000003, 0.926
0.20000000000000004, 0.938
0.21000000000000005, 0.91
0.22000000000000006, 0.92
0.23000000000000007, 0.92
0.24000000000000007, 0.906
0.25000000000000006, 0.908
0.26000000000000006, 0.904
0.2700000000000001, 0.882
0.2800000000000001, 0.872
0.2900000000000001, 0.882
0.3000000000000001, 0.854
0.3100000000000001, 0.856
0.3200000000000001, 0.846
0.3300000000000001, 0.834
0.34000000000000014, 0.828
0.35000000000000014, 0.79
0.36000000000000015, 0.792
0.37000000000000016, 0.786
0.38000000000000017, 0.76
0.3900000000000002, 0.776
0.4000000000000002, 0.756
0.4100000000000002, 0.76
0.4200000000000002, 0.704
0.4300000000000002, 0.728
0.4400000000000002, 0.716
0.45000000000000023, 0.698
0.46000000000000024, 0.686
0.47000000000000025, 0.658
0.48000000000000026, 0.676
0.49000000000000027, 0.652
0.5000000000000002, 0.642
0.5100000000000002, 0.652
0.5200000000000002, 0.61
0.5300000000000002, 0.6
0.5400000000000003, 0.578
0.5500000000000003, 0.598
0.5600000000000003, 0.538
0.5700000000000003, 0.564
0.5800000000000003, 0.532
0.5900000000000003, 0.57
0.6000000000000003, 0.554
0.6100000000000003, 0.548
0.6200000000000003, 0.546
0.6300000000000003, 0.538
0.6400000000000003, 0.518
0.6500000000000004, 0.522
0.6600000000000004, 0.524
0.6700000000000004, 0.554
0.6800000000000004, 0.456
0.6900000000000004, 0.502
0.7000000000000004, 0.444
0.7100000000000004, 0.452
0.7200000000000004, 0.44
0.7300000000000004, 0.43
0.7400000000000004, 0.452
0.7500000000000004, 0.44
0.7600000000000005, 0.448
0.7700000000000005, 0.464
0.7800000000000005, 0.428
0.7900000000000005, 0.394
0.8000000000000005, 0.428
0.8100000000000005, 0.418
0.8200000000000005, 0.408
0.8300000000000005, 0.418
0.8400000000000005, 0.402
0.8500000000000005, 0.418
0.8600000000000005, 0.392
0.8700000000000006, 0.412
0.8800000000000006, 0.368
0.8900000000000006, 0.376
0.9000000000000006, 0.394
0.9100000000000006, 0.386
0.9200000000000006, 0.38
0.9300000000000006, 0.37
0.9400000000000006, 0.328
0.9500000000000006, 0.388
0.9600000000000006, 0.366
0.9700000000000006, 0.388
0.9800000000000006, 0.308
0.9900000000000007, 0.396
