0.0, 1.0
0.01, 1.0
0.02, 1.0
0.03, 1.0
0.04, 1.0
0.05, 1.0
0.060000000000000005, 1.0
0.07, 1.0
0.08, 1.0
0.09, 1.0
0.09999999999999999, 1.0
0.10999999999999999, 1.0
0.11999999999999998, 1.0
0.12999999999999998, 1.0
0.13999999999999999, 0.998
0.15, 0.994
0.16, 0.992
0.17, 0.994
0.18000000000000002, 0.99
0.19000000000000003, 0.98
0.20000000000000004, 0.984
0.21000000000000005, 0.984
0.22000000000000006, 0.974
0.23000000000000007, 0.966
0.24000000000000007, 0.958
0.25000000000000006, 0.944
0.26000000000000006, 0.918
0.2700000000000001, 0.93
0.2800000000000001, 0.924
0.2900000000000001, 0.912
0.3000000000000001, 0.9
0.3100000000000001, 0.904
0.3200000000000001, 0.868
0.3300000000000001, 0.832
0.34000000000000014, 0.814
0.35000000000000014, 0.816
0.36000000000000015, 0.812
0.37000000000000016, 0.784
0.38000000000000017, 0.804
0.3900000000000002, 0.748
0.4000000000000002, 0.76
0.4100000000000002, 0.752
0.4200000000000002, 0.722
0.4300000000000002, 0.696
0.4400000000000002, 0.648
0.45000000000000023, 0.64
0.46000000000000024, 0.652
0.47000000000000025, 0.614
0.48000000000000026, 0.614
0.49000000000000027, 0.588
0.5000000000000002, 0.58
0.5100000000000002, 0.56
0.5200000000000002, 0.544
0.5300000000000002, 0.538
0.5400000000000003, 0.498
0.5500000000000003, 0.512
0.5600000000000003, 0.508
0.5700000000000003, 0.488
0.5800000000000003, 0.468
0.5900000000000003, 0.486
0.6000000000000003, 0.436
0.6100000000000003, 0.446
0.6200000000000003, 0.39
0.6300000000000003, 0.47
0.6400000000000003, 0.402
0.6500000000000004, 0.364
0.6600000000000004, 0.418
0.6700000000000004, 0.41
0.6800000000000004, 0.41
0.6900000000000004, 0.392
0.7000000000000004, 0.372
0.7100000000000004, 0.378
0.7200000000000004, 0.382
0.7300000000000004, 0.34
0.7400000000000004, 0.336
0.7500000000000004, 0.34
0.7600000000000005, 0.338
0.7700000000000005, 0.372
0.7800000000000005, 0.318
0.7900000000000005, 0.352
0.8000000000000005, 0.302
0.8100000000000005, 0.364
0.8200000000000005, 0.332
0.8300000000000005, 0.324
0.8400000000000005, 0.292
0.8500000000000005, 0.288
0.8600000000000005, 0.306
0.8700000000000006, 0.282
0.8800000000000006, 0.294
0.8900000000000006, 0.316
0.9000000000000006, 0.302
0.9100000000000006, 0.338
0.9200000000000006, 0.302
0.9300000000000006, 0.284
0.9400000000000006, 0.268
0.9500000000000006, 0.29
0.9600000000000006, 0.284
0.9700000000000006, 0.29
0.9800000000000006, 0.318
0.9900000000000007, 0.254
