heavy_green_glass,0,7789.616087653065,8907.234764230085,10018.658161481,9317.556906179756,8385.771817083007,7828.100883260952,7505.923658262552,7510.5563983973625,7635.3725932098705,7515.315307350789,4320.41744294383,5594.708656372877,6526.846702980729,5771.889691465855,4622.117436479784,4103.644115550953,3932.8233759678405,4018.0524235992502,4277.586937504361,3968.0527179934816,3878.2886899569726,5141.083881361591,5952.829922793291,5052.1566549177205,3795.476751838388,3644.702666143146,3604.095485615403,3649.505363314773,3850.503312231815,3522.401477363666,5026.951765804546,6526.385838777731,7312.129539390833,6065.342276820432,4974.000602825205,4933.860174258758,4963.663344903375,5026.534256029081,5063.790841454085,4957.388583110501,3613.4494285393557,4620.934020917424,5181.3897670254055,4138.073853141371,3535.819106774976,3440.4382824829668,3255.0636423214164,3278.687315992571,3436.6340195285984,3481.4194011908685,3666.9763980233315,4725.486153178119,5332.669375695303,4205.836789069559,3569.4028878675535,3520.7540568231657,3405.27319303714,3390.338331357322,3533.4312757978705,3560.404705640913,5380.776007671618,6777.971031304275,7417.5229577600985,6292.507342095814,5254.247919307866,5219.262287404832,5194.724324410423,5211.6810594410545,5225.9056744735135,5133.83410429524,3919.5174395833283,5200.98574126199,6101.832806877664,5178.0340696574,3802.092548238405,3652.960264582913,3592.0337241101765,3671.5286952840984,3895.42616570803,3500.4183343777772,4600.832253827582,5823.770227722695,6894.582264577081,6238.436782726575,5045.802643420572,4433.075550206985,4249.092210639778,4389.037490202875,4654.958246763602,4383.429967075661,6006.491693449022,6750.004169332471,7440.509870791073,7066.838515037417,6427.677397028835,5956.359754526478,5603.965238196331,5571.475938246853,5749.017418163955,5581.546894888546
heavy_green_glass,1,8355.268899118379,9143.104089390461,10188.869308573887,9341.284544960075,8429.49566868213,7942.258043299947,7723.083070224224,7754.042109929157,7859.6637271965965,7790.656232001263,4827.580029608569,5788.55292173416,6758.24804699946,5485.747440234894,4420.515462204915,4037.449581489155,3971.4499116356683,4001.885136262546,4240.893257781183,3957.780022247615,4299.209034168614,5101.310347265236,6151.030748599727,4576.584675803813,3701.8431533752155,3668.030649447406,3635.524544950164,3703.325963456016,3913.5055297225563,3687.3570069041352,5719.014178895006,6592.229359787636,7632.963855138205,5696.896755770392,5235.523918467102,5212.336045990372,5195.332092841501,5167.820093846497,5206.0199397038205,5154.05080606971,4072.138160020727,4589.448223480792,5302.6413212003035,3781.1557119520944,3424.043288374965,3506.2396886352735,3493.0537683138245,3577.1334637760638,3608.3135241772166,3493.4448484489235,4188.174719381535,4731.214946562286,5442.272252278814,3847.1123041424985,3545.5772163670126,3492.5088070282973,3497.39020340296,3520.478704311486,3627.6680440780415,3559.9658785393704,5882.214105863254,6702.721588160205,7831.500108682484,5891.955602290732,5425.22570373619,5374.496501998949,5355.6945568340725,5358.001261194228,5333.121116014666,5296.447433018811,4374.582099815279,5214.591054557202,6272.439237523024,4706.729340717677,3590.5574186007657,3450.1131410310327,3384.952970457926,3461.3265522328497,3884.1032019734807,3510.664113074084,5141.716353039536,6141.323931473664,7071.584340198926,5963.768528739999,4833.408702111555,4338.6846240769055,4267.60588174455,4279.1570316160905,4651.019458689714,4283.619682347133,6257.315392228639,6870.979156838095,7661.399725826569,7060.018116761252,6429.351273022516,5996.434354661545,5766.205771965832,5784.109942184805,5905.618574479971,5798.212813326221
heavy_green_glass,2,8311.059362044114,9325.025923787029,10155.685340741473,9323.123452908809,8238.581278292702,7917.387242964382,7761.768091720958,7588.088561859499,7926.79760507365,7703.27632275214,5016.978711857874,6118.385429371083,6750.251384489087,5498.687127235859,4283.155818384192,3900.359393946499,3854.124529446197,3790.2977023090293,4461.148208763042,3864.706852222032,4580.311965126067,5460.484040048019,6078.363446116704,4483.472036502246,3585.8164987592545,3528.369060723022,3512.353676922488,3546.041638034813,3931.240075115829,3460.5463809134126,5798.206575317187,6731.14427274805,7408.912068136385,5506.915185400901,5050.752729890185,5106.167005665392,5082.053948272909,4970.324908494402,5154.421803124583,4980.55221493728,4080.0258288370433,4732.206108213147,5193.487497702894,4027.3461854195584,3798.5942194489317,3806.560892658305,3805.7341226397557,3727.4886132551337,3788.1073065796077,3720.5320003847537,4079.146596916215,4726.772050537092,5366.345267076571,4003.6734011735643,3771.465264565337,3799.494750152857,3780.0212874082417,3667.7207822578343,3723.8401784213524,3661.9338094550194,5984.921474015824,6949.821785602514,7636.788578712931,5647.092165448667,5213.169904515253,5235.9850957463805,5180.748469811748,5168.227957237407,5344.47226738521,5056.458778945715,4599.429162895793,5610.037708031924,6198.384111231972,4678.364336927433,3753.2672841379044,3684.9880344813155,3660.340737732081,3716.981668825208,4035.7316302367817,3626.2642336405524,5357.595761883445,6464.067852397035,7126.55377476773,5988.4801927421795,4815.182029584563,4395.881547080283,4350.105751949541,4318.624684160316,4874.548486753031,4357.4996576153435,6216.903082353813,6947.117241868654,7583.9105217173355,7058.068337759085,6318.721238024536,5993.378726539747,5794.738133501095,5684.035905433212,5938.808585395221,5665.514633310998
heavy_green_glass,3,8095.960512526228,9320.984490218432,10000.001942141052,9024.738289779163,8158.1612089754435,7495.407897574802,7282.469508621279,7342.014669821231,7611.008953445136,7373.15198153898,5008.248797041452,6139.004154225672,6613.7264794636885,5318.116732776829,4262.074775878033,3910.169737887302,3868.560510203631,3983.3290420438816,4297.470021876585,3901.9386493624493,4481.858403610828,5516.3954255057115,6051.769833465392,4362.398080358257,3539.9379515051855,3466.0082979741583,3461.9984639037593,3566.0207599306127,3905.3472275305635,3569.0693397960035,5831.232521483294,6661.3656839310715,7410.610715823148,5336.1680770498715,4940.094200652259,4915.4674691331375,4972.11579525942,5015.38970682996,5135.624931353617,5099.094853268992,3950.9392450489113,4594.116568801734,5215.226704773083,3801.3010075775996,3557.6452845939334,3525.1204076618706,3484.507097666964,3394.3247009640636,3395.1090216840666,3354.250895827848,3989.7009258576927,4683.442232997716,5329.027676495867,3703.2514745408316,3536.0597413301643,3516.671216329569,3528.6428581897135,3568.3219316378677,3575.5992158203658,3545.5276022192993,5989.807861453925,6885.029823618085,7581.844784402504,5481.673420532705,5060.251801486272,5036.628687871135,5079.92606195072,5170.5278450953665,5270.546478840426,5201.040812545933,4581.826423837209,5644.076948428774,6108.68122924974,4576.801632584802,3666.855492737071,3612.332004945555,3589.6240783820344,3684.789136956446,3995.363485978487,3630.2714202230477,5232.64548123247,6402.337546776403,6966.823252700531,5786.590584770526,4664.768677857761,4157.891661492414,4066.019775033046,4211.209066279477,4584.849526326104,4163.755644338529,6132.13006605759,7011.0970972841305,7490.0932354531205,6854.626699781823,6346.272121413052,5814.149589752861,5611.705990523464,5576.551225861987,5836.292716067056,5592.8050598505215
heavy_green_beans,0,8243.461899945016,9117.564481583466,9347.961950185834,8233.822443181698,7689.7352162564075,7621.196748976546,7562.711422483553,7652.92499192271,7836.757525277547,7602.880874690652,5018.9364120119035,5754.84317754541,5678.523563255926,4538.383890634662,3999.854342981512,3947.8115722692987,3967.5660303508716,4018.014865469279,4316.186118228858,3955.70594084894,4651.826678295961,5140.23552778935,4825.804590509511,3733.537872337519,3603.1646719395794,3612.7995857609453,3654.168837798952,3660.9834289448386,3960.041417487274,3632.535242036263,6166.15594445098,6346.0094856021005,5957.126378879405,5206.142417185758,5065.185742330811,5156.659087755089,5116.060128726667,5102.764764537259,5200.215348127815,5061.349539700354,4223.678065686154,4264.062981422943,4053.9453099108464,3452.7631850177168,3406.8749632598315,3379.0047967127834,3472.122699940412,3525.56159069283,3639.1263094113015,3586.2461101827967,4328.350271869585,4403.71438247361,4172.740905118575,3518.4584137793026,3398.2394827104004,3437.210828281428,3528.265443366356,3547.0254241228236,3735.2234418554076,3728.393411671971,6357.6851250170275,6570.444463700035,6031.568482768493,5243.82649045898,5148.706409475288,5177.637539703203,5229.795922278832,5269.403531937648,5313.588184696417,5197.278276185922,4698.698239810598,5249.996279504669,5039.422728585347,3853.1690906138615,3751.2793918939224,3725.4618255881524,3725.2243303496944,3739.687499573699,3975.4546974319105,3695.0425258626387,5212.358999270835,6065.514381762554,6030.5783711738195,4918.429565376909,4320.950775320919,4256.813358431764,4312.744328619227,4414.846809960327,4752.940884328705,4350.452362226178,6266.585444977751,6970.262684396989,7126.018962581333,6341.297428114523,5822.438365476302,5752.802666302944,5618.575473540693,5695.238239507994,5861.93302442888,5624.353564380402
heavy_green_beans,1,8190.1923659197,8701.419318542394,9371.543494267762,8326.548232165662,7705.658686795761,7537.753141750857,7476.940583202998,7645.874787631752,7792.990778937097,7525.808610399542,4789.071591460342,5492.658539895459,5625.557699323013,4433.169706618703,3926.107228611664,3861.2882957994466,3878.9244713944177,3909.138632949013,4234.791702047719,3894.31404792614,4449.391688356391,4838.853964641495,4740.716487526376,3762.221272682916,3621.038990721898,3612.6640542740056,3590.3054552828653,3641.1571793998487,3811.32187093181,3543.876439190154,5768.908947286332,6102.194261629281,5862.259398380462,5123.595236432452,5048.210373268707,5095.3587574345165,5079.880544625631,5123.055081958967,5165.662584164348,5075.907718159509,3985.3648851957278,4114.344572850063,4068.76049357606,3565.840326311877,3495.8380601979766,3552.9323670754898,3492.583095463269,3499.7822369958244,3565.6779806476575,3466.091289286105,4182.4128431812715,4227.998311439593,4106.468551688471,3500.371830583911,3426.299548726677,3450.058833820511,3448.9124447828726,3487.2429360907577,3572.216528946442,3543.101192230795,5901.903424268214,6200.30598512179,5911.67479037709,5271.129152317495,5219.052208732088,5240.731900157905,5248.069137213687,5271.154297243534,5304.682601412764,5195.232558888626,4463.120082318331,4973.983353656106,4943.975963692073,3764.8851940204063,3587.145515606597,3627.7052897972226,3587.8175763572117,3644.3998189630074,3864.971533505416,3579.7092362809963,5103.192587476138,5849.104606514671,6032.0856360031685,4946.00027699199,4348.0875133951795,4287.661896518357,4293.6178201792345,4348.045437990129,4665.638694242154,4335.250695656574,6180.70583915789,6490.885180914479,7019.933625963639,6376.709768950648,5848.990435121605,5721.753119487612,5672.613284890643,5759.2557589707085,5912.582973090656,5664.196875347438
heavy_green_beans,2,7993.1986292540905,8800.33257257667,9386.388088956908,8265.897227779922,7610.594704895897,7394.245047844371,7340.657064762753,7327.810711504071,7551.646615304533,7280.749760816293,4983.021283816552,5786.494217786471,5793.779345040378,4616.222849324133,4119.846711591673,4065.5195814816593,3997.3385301656585,4087.722504455549,4536.619216249995,4044.014007531605,4441.267911149554,5134.77522280023,4972.145049452581,3740.80274949565,3606.2202238408877,3614.8166899403377,3533.0355038300836,3683.4891584180473,3908.695246685685,3535.899353278704,5760.3796014358295,6115.760629771976,5879.864249539127,4996.9363070872505,4913.858223752284,5029.6339257772,4975.616720857816,5070.287196894894,5140.037588881731,4978.96743614984,4060.708574665457,4207.868666700737,4121.235331841279,3559.8787249399825,3421.876576533415,3402.9650079459534,3351.3900158285546,3418.4891061780127,3550.000350640914,3560.9951483796185,4149.514928256065,4314.484134166663,4193.514201616798,3662.082476549273,3592.2912498690116,3604.0327227167722,3481.628077827505,3492.8687283266777,3462.7821688297413,3393.579069671697,5954.768822459685,6345.395545140681,6086.042539783516,5229.252242017202,5146.804944332282,5208.116988789557,5170.555261247231,5242.885483824822,5286.567198245206,5138.368982195806,4583.330827690867,5314.138376293566,5145.80329725343,3826.144690197415,3726.973932987077,3700.94264603534,3636.684936425293,3748.5843804155475,4042.65422002067,3601.960919178499,5158.167729808674,6068.641797872453,6085.441177498231,4888.95900135333,4210.424994823642,4119.28028069189,4062.803656603067,4193.1954248427555,4747.8216146233135,4163.474175786677,6038.014969895086,6574.035633893888,7143.102147892386,6320.769031494892,5831.401896513331,5646.9359193816645,5641.984889945758,5641.948078432809,5904.200603554664,5545.097316056845
heavy_green_beans,3,2032.4158852370608,2057.0129431670425,2218.1147625411913,2356.769405616951,2233.4577390352933,2293.160494642026,2497.8930247761355,2601.8101306138237,2559.8491861247003,2373.5825160153568,1060.1587858048044,1173.5635397825718,1540.0116941405508,1717.8242851665927,1562.3443667324714,1505.1349538774502,1602.535303189146,1678.6837232545613,1626.6188210454684,1468.3622223578632,981.308784363323,1078.1530666052606,1444.8593158277813,1580.987443989343,1384.0918239558591,1312.1255672628392,1442.0948023653966,1484.2516342838744,1394.2296424049123,1230.7228538473846,1369.255131237001,1407.618362911148,1797.051844773068,2009.1811645093494,1707.0432925473303,1524.3239315875185,1766.1186828924517,1829.8320107999198,1683.7775912896018,1508.6593561163363,981.0597760650082,993.6917734772493,1199.2359292478068,1364.9468098217267,1118.5952089231832,1033.0671756761915,1227.1732710556341,1281.1593395340165,1160.6919090941064,1032.877402037153,974.7843293455942,996.9477478280776,1198.4878045739927,1415.2428886867706,1195.1354750612677,1060.7993225312573,1242.2511990054518,1300.1220954181772,1159.04438656363,1033.759447439729,1418.8387052599621,1443.697369641463,1821.4378551253774,2023.8181663107932,1747.5813030731874,1561.2613750709604,1761.1933063816225,1867.9603097556997,1744.4480710427868,1510.769224408985,956.3939460176067,1056.8236973628998,1429.2421839036704,1641.6529645956364,1468.0545060863901,1381.0281751318987,1493.561797968113,1529.0638490799442,1449.9292404376008,1280.0982174989476,1085.7323380664527,1256.1481005939531,1614.4537339537353,1752.6933614252239,1590.8284115961874,1578.7287163648018,1699.341222820497,1782.7395353564148,1713.3115533170958,1545.755577324878,1540.2426632443062,1548.3132840161954,1622.526203673618,1725.0334665142454,1691.0233110479694,1717.7147422493993,1869.36264621313,1926.5311548733494,1934.9007932779523,1799.7639564171545
heavy_green_rice,0,7817.482051914239,8976.30540461149,9011.08540941807,8281.65487891768,7693.664056347606,7636.94603265571,7687.999729513426,7753.587567441781,8317.605103368502,8095.5495021632905,4450.755643364854,5366.436325991791,5151.24212915264,4308.999633830037,4015.4754643665137,4039.6231908262753,4023.7461398153646,4201.909949480471,5469.677709392225,4654.413850162112,4013.561813799901,4937.6836600146635,4515.514810970825,3643.813537188486,3490.503273528363,3471.6288207939715,3505.352982052344,3700.2389207935644,5001.074034174238,3994.41403256189,5142.105661161585,6339.153596186849,5565.220568595346,5003.276495270984,4866.868367322378,4959.212815017808,4978.983649814521,5017.369682543897,5851.430627020667,4969.540930608566,3551.2794215141457,4387.694149246229,3904.963487364462,3572.4239876692245,3481.983478562933,3540.495929105633,3648.8903311770655,3616.397849389509,3896.235617548761,3629.2457946728705,3668.1342290693788,4505.606569894047,3985.625882737518,3625.9894602790637,3533.8230158554616,3634.9825250761805,3700.6464750298755,3725.8459916047354,4021.6983026575213,3729.7458177793583,5327.485186474835,6532.158976019029,5730.700050279286,5212.673015385228,5073.110181284105,5136.818889652595,5107.487076614131,5197.516670607411,6204.852057063898,5147.89991000804,4018.4881592216457,5066.645321573078,4657.4232056298415,3784.060106869636,3704.9017403954654,3735.847094625377,3698.7745602963373,3896.4296340337164,5121.487232714514,4154.2527287281755,4746.618630012702,5559.358867517355,5403.681823688312,4610.125580943384,4320.856298214279,4321.225713935303,4337.586826456495,4532.307902457915,5788.304293001026,5042.341373723106,5820.427726616047,6812.154821288326,6916.562525563989,6221.052659873326,5650.181803921629,5554.30749545232,5634.657492247293,5688.790926289454,6121.192833037391,6102.157927667425
heavy_green_rice,1,7711.192787219303,8731.709536409006,8892.386602048697,7924.696399545906,7706.125596348793,7613.4557389135625,7537.518465488652,7537.0090190157125,7694.688629355581,7398.55278170291,4320.574631544332,5044.206480274224,5069.8905145354165,4078.360324644306,3892.173714270044,3909.895103096816,3847.928658107195,3961.6876209176035,4261.338149269331,3894.465410450644,3990.2122187279692,4703.730263592862,4531.387129975045,3691.4472771520605,3632.8272598892195,3599.058992647315,3612.2781298053123,3622.1060393690273,3827.17816486615,3493.091027035645,4945.19312728119,6100.061234628267,5657.671393221158,4730.597811506694,4709.975912596013,4759.8945422243,4758.972896806551,4855.362664763061,4969.274583017742,4915.162223216482,3648.586661507707,4323.87599230194,3998.237601080014,3540.80553009971,3548.452672090876,3494.9913423753464,3458.4232140371637,3399.493604588581,3409.7735815610527,3388.125471444381,3747.328986415876,4428.382522110239,4092.313462575722,3649.845754626726,3675.7657645708086,3620.294676812383,3573.3565394617312,3525.3034438250647,3447.572282793965,3360.2733399033864,5261.8860106227075,6213.718404097293,5801.12065844055,4902.361177994899,4910.7515972287765,4939.3386614461015,4914.413282496697,4974.199925279112,5035.681007869593,4950.548056775317,3971.6530762991547,4753.427146630282,4547.627246483146,3713.016328544244,3707.677970647023,3686.814898954392,3679.135612968026,3746.531649387051,3970.4199387771873,3618.406010131261,4612.746947000504,5307.722285390292,5379.459950655479,4282.232104838141,4010.27298786867,3935.973681850575,3899.6002597203355,3995.849273494513,4439.99338490656,3942.7331439793643,5864.895283710897,6627.929463551591,6810.534922650647,6031.2861306649675,5895.020494351931,5770.17938612089,5709.480076916866,5739.103729556294,5831.402194048545,5621.766976743631
