heavy_blue_beans,1,3326.020360,1466.495368,1034.323751,2395.090089,3084.694155,2140.120228,1801.857532,1324.381742,1940.341121,3466.136900,3840.102258,1804.523310,1502.916195,1298.587177,2146.757361,1097.831537,2039.164986,1802.618662,2294.557545,4215.630561,1916.539933,1061.000278,1237.820139,750.665597,952.303894,865.943223,993.595567,1176.135275,1450.328925,2352.021075,2625.896320,1101.146018,1048.065452,881.281468,1112.309788,816.602558,1026.044459,1066.995078,1127.268558,2215.614907,3519.562954,1405.621075,1146.932610,1237.746393,1160.175230,1041.443327,1357.463588,1477.566740,1363.558743,3309.768182,1233.434555,474.891797,547.825887,559.672016,506.389920,414.775086,602.029387,483.526781,467.194770,1823.208919,1530.422092,591.303618,716.482532,721.629777,704.453493,662.676153,815.664705,522.651415,612.169398,2725.562911,1710.517772,674.601713,969.173359,606.339246,669.143239,614.703007,837.149817,709.519540,646.500454,2369.949841,1354.150801,551.455323,721.390014,532.163960,485.809653,555.172549,562.100752,644.293450,550.781007,2017.264058,778.054021,330.925191,624.315855,329.082741,309.386950,343.107106,315.500299,295.608652,295.411754,980.855877,1001.883983,381.392822,470.681884,360.630201,339.727480,412.099955,378.848420,402.073051,404.119256,1160.273029,658.514285,260.424475,800.514128,252.800286,303.592024,603.672042,263.072892,302.931289,258.238894,2052.457882,565.179296,207.351817,739.462849,206.303388,274.312787,493.390019,237.758716,227.359396,197.044804,1579.596285,363.654746,142.870153,581.436942,145.001320,209.883923,441.331014,155.322314,148.312800,139.943368,1475.697070,350.468107,145.951251,642.875169,156.944168,243.106935,636.414529,159.433611,169.938067,152.490298,1693.872211,300.397492,123.056268,581.959316,136.271837,189.564295,625.002685,121.432448,123.378542,128.595020,1209.938042,301.057329,117.890703,681.882557,125.782185,214.367016,698.005536,127.935722,126.236681,123.650561,1453.967404,444.798670,204.650426,777.935809,227.148086,330.618234,806.254139,239.176011,232.650231,215.437952,1660.543486,290.599304,139.825028,553.194287,127.133639,264.145788,772.353627,126.006432,138.614799,127.470417,1493.453734,306.955136,146.663327,643.921951,141.098710,244.828158,813.120610,133.173731,122.895753,122.595844,1360.917384,269.789651,113.489142,350.340074,128.937619,177.616617,683.171267,111.930060,113.544122,115.237852,946.534492,346.983926,174.670205,420.074554,158.361953,189.501517,487.217109,167.721071,150.938414,151.731630,823.603349,378.827244,152.482585,374.448785,168.864893,193.342881,322.300311,147.752852,151.876179,144.322417,711.855314,506.845495,207.194531,339.629869,221.343470,236.524985,354.373588,198.011680,195.904598,210.937707,662.629323
heavy_blue_beans,10,1308.030452,778.774769,808.789342,629.718337,1038.883575,754.741112,1060.102994,814.870685,893.116234,2010.497746,2974.119379,1567.927141,1377.501469,1461.931194,1460.574441,1231.117777,1730.854301,1433.198668,1609.030512,3647.883184,1473.342981,657.890257,819.478923,689.021283,743.518044,633.912237,882.881769,798.063125,799.323257,1778.750519,2018.909720,937.271521,992.788617,800.507636,740.853829,685.893726,1023.051314,878.790737,874.840042,2167.298410,2813.152959,1162.908634,1235.197388,1083.310743,1103.619350,881.806039,1132.989875,1070.380064,1166.418729,3363.750472,1238.675156,404.887267,728.555571,404.160715,492.645374,401.145175,386.479250,448.766359,457.204042,1650.718711,1298.197671,445.481856,881.859902,475.708812,481.028456,408.109773,478.023162,395.233073,405.302684,2531.515593,1554.470011,582.899520,969.635900,526.382113,589.424495,477.385471,568.415783,592.571725,598.171466,2302.938204,1093.400604,430.327013,692.589922,380.012123,450.242223,386.837781,463.710013,502.708905,485.964674,1697.460369,741.967774,340.861507,591.920326,315.634259,326.956762,342.778184,323.725643,373.299728,303.434757,1320.242181,885.057481,365.298847,475.011455,339.888054,297.767978,285.973705,382.223422,398.984333,325.788577,1047.038190,587.387669,277.138635,991.208842,251.147742,296.200178,508.188570,287.337082,284.388816,234.807533,1280.256964,448.954599,183.837709,658.511114,171.705185,187.300339,258.320150,240.086385,219.700041,170.641022,837.756018,299.853749,123.747737,514.775198,119.880884,129.810542,175.084774,189.955343,158.801749,119.818602,644.491121,296.425583,130.620457,582.386146,127.846799,201.407482,351.843199,228.223691,214.284977,136.802881,916.615919,252.573455,101.829514,419.968657,106.679857,176.406757,361.553288,181.781456,129.917079,109.427665,627.411038,249.799150,100.553899,417.944523,103.901598,201.685327,636.154629,301.087189,134.717659,99.389829,556.652512,425.184420,210.144405,597.532798,194.741531,364.430788,354.597735,366.092606,216.003941,188.650539,1067.582186,221.196861,97.956904,534.802416,103.335876,213.478952,373.550652,265.554609,135.530737,99.361169,753.320670,220.803600,92.119853,845.356808,101.546181,194.246751,270.296426,401.842877,140.569700,94.351171,779.431149,177.242977,76.554430,300.183968,78.757066,113.450240,184.695515,330.871065,102.640443,74.625096,502.142132,193.083182,111.232004,248.145872,89.316293,135.882585,166.367823,165.672594,117.863113,94.277766,388.836350,217.669082,86.595393,205.088320,87.612069,115.831251,114.935070,135.771154,103.062041,84.553157,256.118398,326.973652,140.624669,219.175085,132.488830,153.474378,135.245793,152.103825,149.927447,126.993548,339.657622
heavy_blue_beans,2,1132.997467,656.118806,661.406643,537.970657,806.755776,700.346295,961.685158,761.892611,651.479228,1916.727218,3825.492787,1561.587005,1666.974412,1632.486160,2379.304486,1553.773357,2172.941885,1695.273666,2458.761800,4155.019319,2018.644346,994.549201,873.060315,796.256750,964.527692,1108.605594,1613.568163,1438.125893,1379.310185,2653.816650,2539.581510,857.660831,1073.065030,1095.940281,955.689631,934.167053,1324.321806,1135.341121,1139.240468,2732.855214,3020.359718,1263.370955,1631.166375,1033.971411,1088.336577,1019.712488,1193.145035,1156.224200,1169.051045,3385.931131,1052.284029,436.537846,1034.577713,439.944130,424.507972,417.486166,430.184340,485.292135,430.295762,2333.259013,1098.140902,476.966671,1267.843902,488.455659,467.225109,540.527976,591.891120,522.142812,520.533351,3726.547854,1466.555202,693.408256,1751.114597,520.265625,630.487840,736.223105,637.911739,665.572544,666.753904,2962.602618,1274.582186,499.297418,1266.264563,476.077936,491.099287,472.418912,516.598220,532.658682,477.191249,2286.905538,787.144968,341.103294,760.867430,313.110824,287.060804,325.292104,303.252306,374.281177,339.053497,1274.484707,962.951305,431.457942,575.772267,331.804272,383.393322,378.345007,392.547967,438.356433,417.611726,1229.272182,659.621501,270.401905,1175.405683,280.716926,328.774475,384.058569,266.784451,576.069986,283.122548,1624.166096,473.498608,188.333808,806.592791,164.839543,220.999292,291.458468,193.395335,301.258856,169.452084,1184.266017,327.328425,141.245270,695.699950,130.507146,160.791695,185.343051,140.394928,182.758725,132.864433,1075.597716,357.938186,142.546632,997.667046,123.836672,229.727615,219.547285,138.073426,211.442868,140.469692,1187.384783,266.500097,118.085328,653.509378,100.223866,169.530599,199.887296,122.537362,232.050738,111.508963,1287.213693,270.302765,108.536957,776.234447,108.541347,209.932810,240.774772,124.448527,247.576423,117.675065,985.808765,453.455179,207.535194,920.196970,151.810604,339.174958,280.286966,184.561150,286.981253,182.354577,1260.977947,244.794801,104.265787,674.213021,100.114973,213.243914,263.464689,102.019077,189.099135,88.587877,879.457036,236.243256,99.069792,677.337169,98.440481,238.956875,263.594014,100.545189,209.615963,91.413175,891.685950,180.210282,77.951930,485.968493,69.349784,146.709870,168.565663,79.691115,129.221466,68.945365,688.356210,183.901464,86.775399,546.958860,83.895207,132.701362,145.107943,111.726775,124.980795,84.282359,579.213401,205.764924,81.333814,388.362765,87.938706,133.010093,126.805127,84.823681,120.058574,83.125777,478.801173,320.531753,130.288632,291.939099,135.805493,148.701319,130.874623,129.649728,159.034704,128.643992,431.977383
heavy_blue_beans,3,1857.335119,879.025048,870.347766,897.251195,1260.604201,1014.653308,1091.279457,898.180353,1032.694262,1774.944653,3649.561951,1796.344295,1738.965431,1670.726648,2018.944376,2032.227177,2308.358197,1774.944896,2157.908476,4361.427819,2139.310870,1011.269240,990.314102,851.961483,1212.606485,866.238488,1116.025013,1124.814962,1005.894072,2546.079760,2171.338512,1022.664828,947.215650,908.715591,852.759036,1020.058543,983.684932,1127.427374,831.189281,1967.476445,3626.053071,1411.216548,1534.188180,1264.125194,1016.132884,1172.149893,1416.660080,1253.675403,1395.822391,2801.999322,1220.277089,501.359324,636.347767,448.427032,401.115756,564.173041,451.305026,483.631068,476.948770,1914.884261,1459.928602,542.758428,616.510803,541.493418,492.211836,574.500165,596.785706,564.321780,541.523983,2780.047026,1528.265004,663.936467,889.199847,591.838345,595.388174,671.522063,632.782619,712.207190,662.014781,1880.624368,1181.935811,542.796293,655.036603,396.263692,449.473751,460.404218,431.083191,538.283454,501.820816,1743.978965,844.230798,320.417631,499.284317,331.934316,270.572139,345.957936,344.126837,350.926242,340.713029,1024.408064,1116.735106,428.037716,412.696303,339.080919,374.821468,387.674026,390.321107,415.118643,405.875966,1135.678441,667.592694,273.341137,554.398558,264.174011,278.386756,448.234155,290.400641,427.749613,249.803934,1617.288180,473.711091,192.081158,371.937012,201.062784,202.902127,325.663603,220.338947,232.173443,178.120945,1347.564330,323.583445,140.907310,333.409183,126.336401,136.050417,218.322037,140.906360,144.413466,127.528712,975.315682,331.605105,134.287884,325.818104,129.573028,199.192736,300.234598,139.033920,184.911301,135.694189,1093.210584,284.799251,111.994035,235.395466,109.736574,157.984755,259.181296,113.735863,177.251351,107.094365,801.977980,266.550676,113.751003,222.552787,108.949241,180.686420,310.467354,108.022709,203.997646,107.329916,916.559989,371.142626,206.288577,278.316866,169.503711,311.530014,480.899388,199.394221,250.170592,161.296086,994.691277,255.503348,107.928946,184.231108,106.643561,193.757595,360.999186,107.344929,181.037667,101.324878,666.071900,253.703029,109.131281,203.498541,100.549103,193.290985,309.031635,100.775156,155.282527,94.966895,643.434523,196.093185,80.487177,109.403466,92.156182,107.134978,206.979062,85.611762,117.771266,76.972496,404.690085,205.585229,98.621576,136.969778,100.304846,117.588706,157.913623,123.206759,118.466879,101.772690,371.637511,230.444792,91.758601,127.571134,111.880311,113.382462,146.807651,101.067765,119.849809,95.593516,307.205848,344.831801,144.733015,157.101186,169.815552,147.900546,171.699369,146.973383,163.620560,137.453452,399.294796
heavy_blue_beans,4,3686.078626,1267.728186,1048.985341,787.663609,978.022063,850.023920,1164.918309,1109.968742,1166.719780,2937.075997,3241.378080,1591.401322,1335.579723,1407.590718,2057.782560,1353.457507,1905.293061,1665.294235,2296.364386,4461.602450,1415.754936,936.272640,827.941080,784.324050,793.725358,879.240798,1108.029032,1085.323997,897.533146,2065.221897,2423.920051,1035.538291,796.835588,799.269089,922.752866,785.574705,1059.667620,966.190510,929.576243,2094.873003,2795.868616,1156.962066,1596.874061,1300.927240,1329.120783,1235.839196,1221.681893,1143.116758,1360.627641,3257.946809,1055.472496,443.588771,814.032518,437.359493,460.545224,425.108880,523.537150,487.633159,522.972848,1919.587471,1342.704940,539.929776,888.867913,492.480622,530.874170,432.593090,552.796117,578.892799,664.762906,2786.821529,1494.833084,607.295367,1039.719671,571.641425,562.151432,565.495011,608.889873,563.183455,649.155843,2614.514307,1099.761058,441.342075,747.315819,452.416030,393.570604,452.947824,480.259406,587.378918,436.316720,1976.006327,746.044902,309.605946,632.651494,312.723524,297.747512,326.161216,337.872534,407.544757,304.667758,1374.496790,928.485447,364.527758,552.067967,321.645737,346.687266,343.376137,411.255259,378.701665,334.335671,1248.273153,667.966126,266.938888,1209.555600,240.333275,274.116918,391.302116,292.378365,419.566811,272.104563,1709.986201,551.892997,212.567902,788.284224,210.931677,200.093981,270.014939,221.386384,267.692512,180.286574,1615.497954,360.428447,129.897691,867.762275,132.798586,143.330840,160.197190,130.358795,166.011599,127.969427,1337.621814,368.937964,140.894561,895.616881,145.269990,179.191148,233.765406,137.433833,260.686721,165.648477,1653.103113,322.068113,119.812521,562.743592,113.787362,152.077863,171.136032,131.310901,189.299621,123.152713,1300.649467,318.591107,123.431668,671.110666,102.963179,176.577574,270.348148,119.976816,245.571502,122.510645,1279.378604,382.138155,161.740401,794.920257,159.311180,258.061488,400.178923,199.088764,259.256698,203.223498,1666.435578,294.241135,126.292911,514.003512,110.739520,150.599520,315.247521,121.869884,194.081049,131.595155,1270.672870,292.180069,117.762287,639.390842,110.460941,154.478550,392.076106,107.794797,208.058082,129.334371,1340.006187,251.981797,102.419355,389.710857,95.513291,105.283825,176.805167,97.917428,184.389997,111.828730,750.491979,286.041907,122.088439,612.329840,110.201165,132.307431,143.940799,133.931293,170.064386,130.337790,835.421135,322.726573,128.670711,453.240406,126.742803,129.947796,133.843378,132.533240,159.754795,147.943407,828.114980,421.336461,181.003026,257.690103,173.598718,174.311365,170.377951,181.173525,196.267278,189.779170,865.673995
heavy_blue_beans,5,1796.114136,852.452580,769.501614,658.393840,949.260472,870.644293,957.698659,882.040817,1157.007159,2221.350108,4083.108274,1703.905038,1726.659496,1812.861159,1768.235288,1387.665421,2161.160061,1381.837617,2006.434104,3845.945015,2181.006004,1120.120510,907.223623,926.666183,838.687665,862.030590,1049.157794,969.519008,934.688284,2327.596242,2129.373840,943.546516,1051.012272,895.187783,947.532733,971.963690,1144.572891,1004.502191,850.748397,2356.372675,2947.006185,1237.518971,1452.321118,1157.047157,1233.180756,1236.243765,1255.255314,1287.231748,1053.922943,3836.058933,1284.052836,628.608921,703.332643,491.337196,504.735310,449.472466,521.051787,478.597041,497.921089,2043.671145,1476.641527,659.896338,838.115026,555.729552,527.783577,517.813776,651.383746,575.101393,626.162571,3404.157792,1566.381360,729.581080,1022.855586,548.350928,601.683521,523.013782,581.015287,579.929935,588.860735,2319.809355,1191.477681,450.130938,727.634771,461.281530,399.537159,459.459365,465.159239,459.840458,483.258762,2094.971660,813.233498,380.097071,578.791267,326.550551,320.349848,342.576750,354.000846,360.946648,298.806522,1458.749224,898.071861,451.842962,500.833647,404.585296,372.699726,324.188362,378.948931,405.412855,376.505102,1077.737822,646.011242,274.802631,753.393704,268.917178,256.212125,298.699463,261.281690,363.092433,253.415754,1283.619973,490.290122,228.488322,409.776092,181.964118,229.950659,273.164900,221.307659,233.595229,200.454921,1270.873786,345.544927,139.291983,320.273492,125.156687,180.983936,167.049187,143.052707,147.637575,125.855510,1113.505435,353.161048,137.681237,333.857659,134.209810,202.420091,220.689086,142.208968,157.009484,132.456771,1204.246310,296.795462,111.415721,225.624168,118.916431,152.268793,189.543457,123.903668,136.319760,115.451118,1087.192777,268.037234,116.936685,315.396092,112.046415,171.179506,206.908365,115.669271,141.654685,110.797117,856.481778,348.997375,159.398776,345.020267,162.315869,306.817166,352.234004,185.203877,196.094145,169.371634,1068.271363,246.370517,100.318908,206.833559,109.447917,192.572928,249.815110,104.800376,139.732295,104.122757,593.389149,233.658805,95.769335,189.764986,93.275059,150.522284,264.665810,103.118408,138.188914,100.569573,578.268698,189.230716,77.032992,128.841560,78.797246,97.023942,186.785339,86.607119,98.264780,81.438058,597.144155,216.114855,100.719658,139.015531,89.988066,105.450612,176.072423,118.150563,111.343887,99.855251,520.013286,234.813134,98.278252,115.663772,93.910988,103.546350,106.858805,96.531548,106.839459,101.387927,340.468370,321.837326,146.968893,164.344194,137.862601,134.555807,139.912678,140.072336,157.690045,138.616760,407.256904
heavy_blue_beans,6,1413.223653,732.494817,753.946670,908.428045,833.920453,857.114783,992.037190,844.115694,976.150604,1638.626519,2678.572318,1744.107704,1926.535436,1358.375541,2134.157952,1463.803404,2119.950716,1810.672896,2236.402435,3993.209966,2060.654428,1065.722709,915.872619,1006.925007,884.987396,1004.522740,1033.885394,981.543490,931.669120,2100.076866,1896.885305,899.826290,1009.044722,820.148028,965.476480,761.461607,1126.921634,977.820509,963.201551,2047.816460,2826.993378,1193.963881,1604.637272,1112.450297,1203.917635,1108.664587,1364.111561,1215.714020,1275.840822,2989.313180,1041.445623,454.773044,918.700960,451.452407,436.257947,532.280197,543.450460,603.471548,407.276678,1479.250394,1337.542369,509.758965,852.974733,609.691972,536.345889,468.736514,635.508310,706.412062,594.341409,2018.128160,1347.652256,551.834068,1232.321260,533.959821,575.703981,558.477532,648.448617,662.275791,588.360315,2138.688623,1101.019692,457.806360,849.879274,444.520099,422.267124,455.971235,434.152696,534.455237,416.374800,1666.605958,793.508829,336.131545,630.679980,349.720532,312.119108,288.587784,368.243744,381.799590,349.622942,1174.202874,959.370743,391.539928,546.009015,421.768142,349.638563,367.074192,397.954679,455.327171,356.320740,1202.992943,694.390348,268.557512,961.027370,258.457922,284.370881,302.077400,259.320818,261.954746,237.958996,2209.484515,486.784098,195.854186,526.190708,172.431617,248.869411,233.361862,203.639771,207.008372,168.948151,1356.040020,297.743561,126.210086,489.571739,117.437988,166.089769,140.660781,113.551538,129.474178,119.250626,1278.780638,359.289360,141.879068,523.315093,145.086322,234.491470,197.063441,141.605810,149.862063,134.713805,1492.404470,293.088797,113.531927,380.787439,104.063508,185.191688,205.513182,113.427789,122.061407,107.037856,1286.512605,265.049322,118.361057,564.428396,103.437119,234.376807,238.215290,108.301404,111.003782,110.592392,1394.487074,355.139277,158.976415,603.642418,174.588826,345.664683,297.364647,171.047345,169.127520,166.972709,1863.673168,267.025544,110.109358,456.274009,94.224140,187.973272,196.196312,98.899040,112.098422,95.044313,1563.288973,268.082824,100.858387,571.436271,95.957365,183.138799,173.913135,103.810951,113.051020,95.378247,1343.247270,203.641294,86.605157,368.357884,76.706200,108.098861,109.432561,77.842426,87.125554,79.500773,997.551576,202.627722,99.219614,277.042743,82.932429,116.984900,101.626890,119.494304,93.846109,84.957670,699.235026,226.978949,90.233522,184.967902,93.938069,103.333465,91.591821,96.789558,98.571870,93.493863,549.005384,338.483372,139.717960,187.762683,133.772758,130.064750,122.988199,143.005526,148.543075,138.584923,653.256871
heavy_blue_beans,7,1817.351656,1233.317721,845.856754,841.343069,898.687484,678.557355,968.804218,964.062804,1107.413653,1885.361122,4214.521508,2034.221221,1630.256707,1964.107498,2496.069620,1401.873742,2032.119729,1693.990112,2459.725269,3583.618784,2194.648059,1188.022688,970.796282,983.807359,945.238291,669.924202,1102.006973,810.395978,1027.658565,1731.816345,2273.013890,971.803158,800.266624,864.586346,835.214834,940.301247,1102.615555,985.376815,1401.628311,2334.658316,3292.150681,1361.615367,1386.507987,1471.571259,1324.823867,1153.250782,1406.337221,1352.635033,970.610526,3173.586702,1282.540038,565.577438,719.681735,590.146849,548.024522,450.105755,590.513066,741.798752,474.677253,1663.707037,1151.513241,571.250544,864.053411,695.838813,666.698690,510.260563,655.958126,803.060336,615.758939,2204.809879,1563.282876,730.567268,1124.377915,698.982946,601.283498,546.791653,699.871089,863.801721,655.385565,2675.460360,1045.514390,504.299459,748.866162,437.227366,434.532029,438.060932,470.256368,587.813680,497.097803,1659.890866,851.837096,363.203401,529.120848,372.968653,345.322792,331.387154,358.452580,357.726080,344.985657,1392.549283,963.477438,371.085137,475.444964,376.670324,377.630669,408.812134,485.897927,483.869114,438.369565,1261.470779,642.394192,250.339046,901.915984,245.193241,318.514071,335.215142,270.629899,287.953089,255.129860,1908.663443,491.133958,202.585873,504.930823,196.420189,230.056876,292.659479,209.761472,223.360172,177.113861,1386.704525,347.886086,138.934145,433.883549,135.362114,197.271083,197.391511,150.417015,149.429030,129.459166,1276.952598,345.056411,157.761131,564.093512,149.683693,354.279714,292.135860,160.036581,162.397891,155.173347,1489.562417,314.757422,128.682164,367.242297,122.889112,255.303055,236.936108,135.092579,135.572976,128.609054,1287.759404,299.603039,122.666388,406.354738,117.088558,239.176700,296.949548,117.137618,136.214027,115.361579,1174.282462,398.731115,228.892194,511.765699,234.687899,446.061478,344.695809,214.713289,236.429960,210.578622,2158.753321,259.058421,114.506041,301.262870,116.392414,334.749056,265.271423,109.681359,125.738981,118.402410,1117.559463,253.777966,114.007837,314.284998,110.052042,267.757795,225.207036,109.462798,125.808715,114.230162,1331.309737,213.536079,90.470396,170.457112,88.979806,142.962359,134.609342,83.984623,97.763224,90.381517,762.560384,214.732523,123.133537,202.030107,97.287113,153.336491,147.486780,132.388951,101.807545,109.291505,797.838700,254.113327,105.964550,167.849924,99.596436,139.782577,119.906413,107.007128,112.628270,107.515427,647.274646,362.512371,158.150447,187.695730,146.895211,172.438937,146.146163,155.211058,166.243071,159.308610,729.359423
heavy_blue_beans,8,1473.015369,823.854600,735.325319,666.475738,790.923048,764.642203,1198.043296,913.848250,955.820931,2453.591540,4047.116295,1618.153878,1320.500875,1520.630749,2500.168146,1503.689468,2277.609698,1533.001737,1893.009844,4301.119846,2102.096636,906.032733,862.900141,824.925165,976.146015,658.046354,1078.295133,994.715821,906.410831,2626.859904,2525.313123,1113.314300,1112.225569,932.901588,860.469010,1011.728948,1122.243527,1182.655215,906.910553,2449.428026,3476.545459,1404.111437,1460.742900,1238.208304,1083.161581,1060.527232,1343.927554,1401.647824,1235.136878,3372.146795,1336.057528,498.891951,1169.184590,643.660828,576.664288,507.349575,701.138682,883.937292,664.909897,1948.574352,1510.566769,625.384004,1016.253229,693.617085,547.734975,547.861367,680.950763,808.810112,820.679865,2392.905401,1473.724179,647.600439,1545.359237,642.199767,568.589342,583.940102,848.413426,706.286588,685.473900,2409.080232,1101.075960,413.057747,1328.526920,446.472243,491.903245,425.583705,483.828010,519.721322,471.115702,1733.778809,867.639856,359.782181,1067.758824,330.333664,287.333057,336.898621,358.156443,416.494633,321.050684,1329.264606,952.103979,392.924712,669.129418,392.179301,370.214814,342.840475,411.248335,438.282778,383.628315,1150.043716,716.948511,282.570787,1138.810948,293.772079,302.631278,258.879133,284.487403,319.463304,289.365454,1510.724406,458.678314,220.569182,634.909998,204.082928,216.711722,219.838590,218.054764,197.805499,192.388569,1444.398271,356.442746,139.851535,626.345730,129.120831,159.434755,157.826737,136.536119,144.850563,132.419312,1345.140435,353.292507,151.708930,1097.936699,143.501341,157.471775,198.450512,155.088587,163.722336,143.564350,1951.785665,297.628559,124.726937,791.580846,115.990556,153.946005,216.670594,135.782789,127.121988,113.401352,1603.238157,311.056807,115.260924,1146.090647,109.905802,151.897814,251.357331,136.067486,125.276033,113.375708,1441.561752,433.722479,226.594376,978.489895,181.646651,274.416245,306.908625,247.096816,192.597976,189.540134,2177.081909,253.143039,110.033294,752.921695,105.137337,204.439456,192.914906,126.660371,123.717286,113.096175,1151.336778,253.213867,113.078529,863.233967,107.916523,158.298981,191.117633,122.915376,123.943476,106.271369,928.940984,200.492815,87.667018,570.730552,89.231781,104.603211,117.803584,97.735116,99.194416,83.482554,574.681306,208.096235,98.973545,598.231951,88.923986,129.031255,131.162161,138.726636,94.927106,104.579660,786.726033,214.150647,88.793798,367.448342,85.704635,103.982307,102.344605,106.999533,99.360990,90.082857,642.205127,322.464162,141.679093,415.372331,134.568885,143.304918,140.253102,147.418814,156.302392,146.999897,541.641017
heavy_blue_beans,9,2293.843779,1122.744385,814.791115,888.921486,1041.376798,633.140562,963.065210,959.018828,1012.797917,2511.392981,4098.416449,1597.064357,1849.396110,1650.736644,2416.623947,1444.260994,1589.669044,1576.125346,2772.793358,4322.230765,2069.623932,927.088703,873.060592,892.951933,847.740011,840.426613,863.094723,931.570795,956.444604,1921.042000,2054.002610,1028.747324,1127.876700,815.555571,800.677321,967.157425,1167.552290,1146.363678,1020.913093,1946.961687,2581.602602,1367.018960,1222.710847,1065.180138,1304.777604,1177.139282,1288.813128,1381.048326,1162.031682,3185.047403,1180.268971,468.725959,817.469387,504.449492,439.504810,457.060104,630.019761,709.064669,502.377337,1888.126036,1087.646895,438.740265,771.989640,525.357559,454.338983,488.555068,551.143338,717.232779,543.620144,2522.191376,1420.216475,566.085684,1192.506843,506.281357,521.656019,625.804559,666.686252,625.771143,616.364122,2180.042022,1049.355219,380.914890,1027.507729,439.798110,366.889930,508.258884,453.859657,496.997268,370.609657,1616.341936,773.924755,319.006833,1012.414706,305.909286,304.677540,318.279831,338.777497,338.198205,298.251324,1064.247801,814.223956,321.529303,522.137612,380.775514,327.481974,346.257831,393.247099,461.409898,320.754586,994.207373,647.049749,272.385082,1035.769882,250.771628,261.402766,374.144564,273.560333,316.794602,273.500977,1323.908504,476.421988,175.158939,644.104680,183.201763,199.132782,243.389080,193.372417,192.863471,190.313555,1209.663798,306.643569,121.948157,567.627206,121.980269,124.880754,279.702222,128.725579,129.832854,113.245674,1379.998643,297.066402,125.219136,591.443528,122.113770,189.849522,447.817125,131.795398,154.577671,130.563293,1670.819916,279.046575,105.872621,577.630921,102.565488,162.713777,340.706704,104.890493,135.823808,107.524550,1304.594602,252.935341,100.452065,643.091493,96.799490,155.605546,515.355238,100.612761,127.380925,96.650650,1014.649542,431.379059,230.741330,726.682042,207.359870,268.919350,732.703299,200.627574,261.569221,185.378890,1901.972629,211.830184,100.569175,516.940464,92.611791,160.717811,618.528772,94.471235,135.828072,96.692403,1216.539174,215.077336,90.931177,416.418145,94.707609,114.673869,652.517469,92.950119,125.062831,90.440522,1332.169740,174.371085,71.808879,279.195981,74.971960,88.988260,545.005843,79.029133,90.791224,73.908487,760.697943,178.712861,92.735393,374.936368,91.129422,103.419818,1087.270856,130.253569,99.330858,93.727650,982.051591,207.505330,86.761064,218.313946,86.483004,93.685536,485.458238,93.080104,97.506890,87.878295,500.196946,335.961744,142.470271,238.349497,130.323403,138.090106,320.438179,139.039588,151.532850,135.987486,518.922624
