light_blue_screws,1,7098640.456534658,9658496.639661344,1.1390996786903424E7,1.543211044871508E7,1707813.8458941604,3024346.3505297736,2009749.0668413248,4880254.382344401,6946079.999999981,8414332.235294092,8792668.235294105,8376067.764705868
light_blue_screws,2,7489830.824230485,1.0512227368503697E7,1.203724945975174E7,1.6085859751902504E7,1752540.8313942736,3264760.353479837,2090033.3593690302,5318122.622847576,7672708.235294139,9021238.588235285,9767064.000000022,8995178.823529424
light_blue_screws,3,6983905.164603839,9745841.832423022,1.1764165644957695E7,1.4626291314555855E7,1382327.8223043215,3251261.113503091,1837367.0601495225,5935545.764676603,7684335.529411805,8470761.88235293,9457314.352941163,7062498.352941169
light_brown_glass,0,9118063.328740895,1.1692451665584518E7,1.1992967338932926E7,1.4601538350599047E7,2218718.930474294,3885475.720562052,2876430.817448847,6842940.964878098,7211765.647058843,8361961.4117647,9333869.64705884,8598711.529411774
light_brown_glass,1,6921420.314889255,8926730.941997465,1.0055157979209455E7,1.0889857225283222E7,1556194.0120720877,3345893.163213075,1814869.9448292446,5841360.975753454,7316292.705882337,7573832.470588224,9622845.17647057,8126025.882352934
light_brown_glass,2,7051957.868077008,9636564.530800568,9486105.931976503,1.0380546082920648E7,1573141.6345673064,3100530.3924174607,2273079.665088775,6028196.640091607,7490117.647058836,8940474.35294119,9132797.647058835,7941310.588235288
light_brown_glass,3,7062444.163768309,1.013337246624488E7,9786212.459354533,1.086678964934636E7,1676834.5800913493,3135134.025953434,2501793.6830497114,6173256.057740005,7271378.823529402,8762922.352941157,8893331.29411765,7843879.058823519
light_green_screws,0,7602331.2017712835,9947629.893800363,1.025715814687417E7,1.0775319262627263E7,1498267.5929620322,3293308.159855254,1563974.0655969412,4177803.070298842,7854927.529411755,8336891.294117679,9964927.05882351,8002591.058823528
light_green_screws,1,7679625.043252335,1.1112145312497215E7,9722233.300984833,1.1301853727244874E7,1862440.889875195,3076474.7760004885,2081250.2277667315,4443561.444145096,7944976.941176501,1.0116073411764752E7,9756818.823529428,9207276.705882363
light_green_screws,2,9525766.634938736,1.1919796074327296E7,1.1643305394637495E7,1.3168980703892764E7,1901197.7249821653,3637194.9272327754,2202284.51250117,5179238.860542516,7954181.64705882,8795693.64705887,9937526.117647054,8121383.999999998
light_green_screws,3,7188936.01989065,9537155.770940972,9214613.591027072,9452050.330193246,1509223.2924777097,3047977.693650499,1784628.217236821,4413913.30946235,7221456.0,8129734.588235317,8840013.176470594,6973527.529411767
medium_green_beans,0,7106648.158643474,9477591.60188468,9246050.234497935,9653690.730074294,1390127.2277565466,2988380.705749603,1592541.8563335952,4129923.0443977676,7601597.647058807,8346526.588235297,9304799.999999983,7095289.411764705
medium_green_beans,1,6922522.787812847,9651943.351875996,8654316.81122358,9595627.806257179,1500131.699168174,2845625.709711334,1767584.1038590553,4320167.2178281685,7459105.411764723,8828409.882352967,9100932.70588237,7904285.647058822
medium_green_beans,2,9881540.991056517,1.3602618451103948E7,1.0807747369269827E7,1.4301913712897481E7,2142733.153736958,3244389.9692372964,2892431.067483777,5256113.336842126,8019232.941176472,1.0804596705882363E7,8903950.588235294,8872728.000000002
medium_green_beans,3,7433947.368731564,9128882.229090294,1.0042875983186021E7,8964992.271053918,1305337.6945505312,3431587.281040623,1526164.8333626525,4596689.654190581,7729630.588235281,7497512.470588244,9654835.764705885,6558646.588235296
medium_brown_rice,0,7417995.675088194,9320635.09089381,1.0243002975116856E7,1.1421972984685408E7,1409880.6955122577,3195988.204398863,1923575.551963973,6164743.8152436195,7602807.529411745,7991638.588235288,9619452.705882339,7552557.176470583
medium_brown_rice,1,7265148.091670068,9685347.331792125,1.0470340301782543E7,1.227368039169062E7,1832263.2160515068,3477539.373549232,2277618.4997161985,5945966.3053256385,7568239.058823543,8427090.352941176,1.0193926588235307E7,9442342.588235317
medium_brown_rice,2,9497658.77778447,1.146898014671173E7,1.257817557144059E7,1.4462939922659151E7,1841024.3574050316,4050897.400418049,2475549.2099613417,7313345.810909333,8116894.588235307,8321287.058823584,1.045810729411763E7,8516217.88235294
medium_brown_rice,3,7687774.08575645,1.1092219907477891E7,9842738.20524737,1.2941575507950548E7,2003836.581797443,2862925.4347222685,3275608.1309855883,5691989.365063462,6822262.588235307,9491723.294117682,8169594.352941177,8696995.764705883
heavy_brown_screws,0,6852860.814754224,1.0227683994686173E7,9320997.983706985,1.1734345922323722E7,2013265.7232343182,2843937.6522964556,2380825.0074420734,4481847.1864866745,6409761.882352953,8754220.23529413,8587593.882352948,9228477.176470594
heavy_brown_screws,1,7447287.999596299,1.0022167138866192E7,1.0438775233501576E7,1.150431046578389E7,1638666.3710171569,3472505.670936393,2005207.1566779544,5575060.473879028,8066699.294117666,8815112.470588233,1.0149974117647067E7,8313190.588235304
heavy_brown_screws,2,9660380.46446987,1.1550977225622023E7,1.235956309289389E7,1.4238256265629599E7,1855466.3569078983,3984917.429228618,2372956.45931959,6557169.405505935,8196467.294117665,8620519.05882359,1.0309369411764696E7,7937407.058823526
heavy_brown_screws,3,7985818.26662177,1.003189146115626E7,1.0940580314313637E7,1.1346902698161473E7,1634742.452916748,3501327.797559822,2119031.0650444264,5777189.826423944,7640335.05882352,8287764.7058823565,9627423.52941177,7558672.941176469
light_brown_screws,0,9362840.927058382,1.1888624393311169E7,1.192656530094003E7,1.4041876894396868E7,1985568.6598493548,3730645.1740188515,2720019.9270387697,6640626.907264162,7576945.4117647335,8562900.705882374,9449059.764705898,7865748.705882349
light_brown_screws,1,6512624.562862321,9446770.857971042,8333408.942845037,1.033611636977521E7,1665706.3430082006,2531517.324995743,2558886.5089878063,4774320.231734713,6605916.705882385,9021847.05882356,7743393.882352951,7970408.47058824
light_brown_screws,2,7539437.263122987,9265693.053874899,1.0891896714567814E7,1.095051764422293E7,1529741.60328492,3842799.859767615,1734712.0211001567,6037584.89483193,8255470.5882353075,7907556.705882344,1.0796373176470604E7,8528779.764705893
light_brown_screws,3,7356866.88796502,9724855.455177724,1.0762545766289558E7,1.1797035332910424E7,1752546.1494117107,3849429.3533356227,1961996.6711377995,6056217.949718702,7885589.647058799,7852685.647058802,1.0349826352941182E7,8557177.411764713
light_green_rice,0,7626613.346680528,1.0605391741101569E7,8919994.231662141,1.0632785670834387E7,1819989.8926529153,2782589.892774147,2094529.3360128095,4259252.492106146,7132735.0588235315,9208622.117647093,8838503.999999978,8894597.64705881
light_green_rice,1,7821697.20157542,1.0045840948480573E7,1.040812936882701E7,9394273.992219687,1456822.1488360702,3272797.436391476,1650542.2454964407,5012338.740566507,8291524.2352941325,8769018.352941222,1.0346313882352948E7,8253999.529411771
light_green_rice,2,9307116.91877764,1.172998260783283E7,1.0823317557691682E7,1.2671400119589208E7,2047847.8400082667,3738103.807356914,2245098.918747536,4896721.819851132,7405773.176470584,8715321.882353004,9662594.823529406,9049087.058823528
light_green_rice,3,7774731.5501263365,1.057172054358215E7,1.0179528040994473E7,1.0036034171492517E7,1860581.3023359657,3523886.2642848063,2053230.8281148472,4822432.135237788,7717252.235294122,8735856.000000032,9786972.705882354,8637204.705882356
heavy_blue_screws,0,7395848.096290528,9454627.740324955,1.1768499442011893E7,1.4648390922882492E7,1429848.31975355,3410118.5015482833,1529971.2821199975,4872536.493673789,7814330.823529421,7832411.294117635,1.005478588235296E7,8018848.941176478
heavy_blue_screws,1,7932256.17036027,1.006491756801564E7,1.2311064798123738E7,1.4574349763730828E7,1377118.4404910402,3304353.389680316,1745149.7676279626,5519314.2232894115,8486167.058823548,9191031.529411798,1.0353289411764713E7,7658065.4117647
heavy_blue_screws,2,9896892.210026562,1.146427428653733E7,1.3316768999205338E7,1.6217567449098129E7,1634438.4115980812,4009001.221656116,2054788.2057723987,6133478.162452014,8499333.176470606,8487711.529411826,1.0653550588235276E7,7694497.411764707
heavy_blue_screws,3,7782532.927024211,9364782.089112084,1.237865980015914E7,1.5367882849617114E7,1453918.236881645,4144124.345149229,1547012.710825736,5163016.935082855,8033518.588235283,7025628.70588234,1.0411736470588244E7,8008008.000000006
light_brown_rice,0,8607076.821980048,1.1657056206573978E7,1.2121315990327591E7,1.5372995066597812E7,2409761.1621606136,3705362.172906313,3089554.4508988904,6547405.841704615,6652612.235294138,8161722.352941206,9378382.588235304,9712106.823529417
light_brown_rice,1,7513801.183093134,9699287.493478358,1.0367520225425323E7,1.1415916157950003E7,1648436.1714881836,3417200.57960876,2130122.4908697847,6681502.364875115,7719036.705882332,8160386.823529408,1.0096091294117628E7,8817856.941176467
light_brown_rice,2,6649754.425604862,9114005.065295752,8911203.14099079,1.0190190859068843E7,1536557.1394241913,2806904.4547009524,2337698.9467573175,5916152.658451227,6948814.588235312,8400443.294117674,8675754.352941195,7992611.294117646
light_brown_rice,3,6925879.002353291,9733049.42266058,8768985.600024771,1.040583834038082E7,1524227.9000683413,2418588.3583299355,2849252.1036293963,6088631.6931174565,6926018.823529415,9055678.588235341,7927411.76470588,7488954.3529411815
light_blue_beans,0,9561439.585447714,1.1202236565559568E7,1.241507312597717E7,1.3953647741474137E7,1395166.0222633954,3478650.271504966,2063360.9755770913,7578038.77274006,8107122.35294117,8411284.235294124,9761750.11764707,6168505.411764712
light_blue_beans,1,7115508.73281225,9425267.909664929,1.1617967761767719E7,1.430738100589206E7,1533534.4247266043,3119705.904432773,1902564.368532353,5778086.155857103,7425177.882352917,8066359.058823516,9454737.882352926,8077469.647058811
light_blue_beans,2,7739423.883485345,9890446.808190584,1.260079446784848E7,1.5933626155439539E7,1747672.2462810774,3654741.6881466764,1969208.0564986432,5864370.036642117,7614306.352941191,8080994.823529408,1.0384896000000004E7,9840064.941176493
light_blue_beans,3,7112924.417228899,9989003.384794453,1.1718679614722708E7,1.4887243109738806E7,1836838.2448538323,3109585.638936923,2303909.5179262343,5557374.851806643,6848347.76470588,8266965.176470579,9058935.529411752,8968581.176470593
medium_blue_glass,0,6777547.1435067365,9454918.654052457,1.0668950053237485E7,1.3825994170181962E7,1449185.8182560806,2694931.6368728136,1973982.6488855279,5433555.808127757,6928211.294117618,8210676.705882355,8495531.294117628,7581983.999999985
medium_blue_glass,1,7637478.8452272555,1.0186781834695723E7,1.2454010772109438E7,1.566200826449437E7,1490733.012546812,3365983.863120544,1865488.048453574,6303438.790000731,8199015.529411775,8661587.29411767,1.0533945882352952E7,8921030.117647067
medium_blue_glass,2,9505222.201135766,1.1540215284746079E7,1.3188223257607168E7,1.713021292967175E7,2046214.116877835,4067180.9434141912,2436059.1139808665,6650383.949838008,7804036.235294133,8153936.470588298,1.0340357647058824E7,9406489.411764693
medium_blue_glass,3,8189962.796700998,1.042628620059364E7,1.3089260964022374E7,1.5929913700710889E7,1616753.9345693726,3847226.727639467,2002502.3229104397,6749302.849789024,8299602.352941169,8402518.5882353,1.0579461176470593E7,8568883.76470588
medium_green_screws,0,7110977.052413336,9494531.544168437,9427197.766429653,9811053.739455283,1411215.3198448692,3031769.8448628234,1553706.2030242446,4031860.8370307726,7381990.588235284,8001056.47058825,9330258.352941161,7586165.647058819
medium_green_screws,1,7284244.0350987045,9699684.908057448,9467703.091178663,9943252.939309629,1490035.828634936,2962249.280681441,1637169.0286260413,4052175.999875074,7513167.52941178,8540980.235294154,9373629.176470602,7961899.764705889
medium_green_screws,2,1.0091346985596554E7,1.2266485679237805E7,1.255354053468416E7,1.353105939265559E7,1889589.743206091,3974324.12280818,2162270.9164852365,5425996.685392238,8569358.11764707,8982628.23529418,1.0853625882352937E7,8560701.176470587
medium_green_screws,3,7973326.073873143,9720486.092562133,1.0557971633268239E7,9238650.82494407,1304926.433041378,3571200.5351043516,1610648.2047183048,5014408.5783256795,8235971.294117639,7985093.6470588595,1.0246544470588235E7,6880432.941176472
light_green_beans,0,6699382.131484976,8980896.779474713,8643419.098100439,8829662.330271909,1459122.6652609007,2937995.0658625155,1647141.1441036821,4330986.667641647,7437467.294117635,8342813.647058835,9176111.99999998,7397878.588235284
light_green_beans,1,8010347.748549663,1.0382191182435973E7,1.0440915479284579E7,9915024.487001972,1525743.9754886855,3606304.5757901245,1675666.018371403,5161219.8172777025,8682408.00000002,9048817.411764747,1.099732800000001E7,8631710.117647057
light_green_beans,2,1.0403106360565145E7,1.2370227676820777E7,1.2446613145977832E7,1.2354350996691745E7,1787153.2250771453,3973768.7475822913,2216186.3680243213,5611646.2069613235,8828529.882352956,9271315.764705922,1.0925294117647052E7,7827252.705882357
light_green_beans,3,7418665.676260735,9680523.98541143,1.0374891416412625E7,9078824.761777483,1459713.52893347,3595803.270295896,1717488.2905268269,4885874.7119308375,8007201.8823529305,8042099.294117654,9966064.941176482,7083351.52941176
medium_brown_screws,0,6859992.626785741,8746541.141966604,9902389.46151989,1.0159238657904044E7,1449805.6190236807,3262623.6139063276,1739721.9863816062,5488881.194999125,7549492.235294099,7770673.411764689,9668346.352941155,7568695.058823517
medium_brown_screws,1,6784974.184255913,8635927.37033965,9686321.749055758,1.0031513222024286E7,1419947.5361158203,3276287.9581772406,1608665.003078917,5059970.412205083,7247455.058823538,7269535.058823527,9477055.058823546,7712570.823529419
medium_brown_screws,2,9959756.211094208,1.1431410200705294E7,1.2696614636222169E7,1.3749388704030145E7,1662408.3772927776,4092301.6650762223,2196047.5445942516,6869776.710824134,8556842.823529424,8455310.117647106,1.0704179294117628E7,7529031.529411763
medium_brown_screws,3,6832484.167424207,9426728.219711166,9888683.213610373,1.1744542400356114E7,1920428.7772560825,3329692.166342559,2315249.2943423623,5079454.607930837,6440370.352941175,7775978.82352938,8525237.647058826,8329541.647058827
medium_blue_screws,0,6765474.608817194,8896690.87854788,1.1576837639874319E7,1.5037993433155682E7,1464511.3467390013,3318916.146324214,1518177.1157615748,4881784.768202023,7552533.17647057,7546797.176470582,9715183.058823507,7825238.117647052
medium_blue_screws,1,7553599.752901946,9399339.814779082,1.1925703098442582E7,1.4184511222218586E7,1250182.9706755108,3285525.6979324953,1511093.247351155,5300445.210176465,8153640.000000006,8183978.823529446,1.021328047058826E7,7421306.823529416
medium_blue_screws,2,8758939.560224999,1.2169604299960801E7,1.2779709818218566E7,1.8027410688017733E7,2363570.0221224017,3711661.7222202867,2661210.621769868,5243092.081254142,6752881.4117647195,8686893.176470626,9305263.058823522,9894996.705882346
medium_blue_screws,3,8310609.608610038,1.0407034259924674E7,1.3020408584618708E7,1.5796041309167668E7,1503421.911307421,3992372.9260699744,1723478.0700755685,5883497.664162747,8569286.117647048,8034122.823529404,1.0862263058823537E7,7923143.999999997
light_green_glass,0,6957437.364611177,8951577.889534928,9476730.871352065,8457724.006062381,1256180.901291743,2997392.8772546747,1328431.1553774672,3832011.8680963535,7269592.941176457,7176861.176470606,9229925.647058798,7042602.352941173
light_green_glass,1,6914647.898566228,9371754.765468827,9072911.383346584,1.031456695631567E7,1697430.3384514076,3222687.205930134,1567967.575136365,3893251.0673954277,7088655.52941178,8014808.470588238,9437985.88235294,8806828.235294139
light_green_glass,2,9561945.609636866,1.1608340231435522E7,1.1753014420764044E7,1.1975603727818783E7,1934002.3929759227,3820110.144049225,2100287.180545787,4821835.229659113,7892086.588235296,8369736.000000059,1.0133184E7,8515344.0
light_green_glass,3,7192110.619609218,9631127.84918433,9011462.685159871,9379362.07434968,1591601.1694434334,3244916.0233041584,1740306.2713331394,4317602.254405916,7348919.999999986,8256755.294117642,9241401.882352939,7793840.470588236
medium_green_glass,0,7381850.035456151,9909781.147457281,9463072.206205877,1.0987322623976402E7,1741035.5422539324,3340104.0172942798,1682255.0372604663,3984816.7179559553,7388078.117647045,8123505.882352937,9792715.764705854,8759822.117647061
medium_green_glass,1,7924846.827006958,1.027186628686235E7,1.0810375192880876E7,9424496.318872817,1226113.805283698,3422941.5169593617,1470987.8700842343,4905194.825794263,8768984.470588237,8651391.529411789,1.0892004705882372E7,7239426.352941181
medium_green_glass,2,9008334.10057089,1.1804223980051804E7,1.0798400070942007E7,1.338318488510852E7,2167652.7691163006,3665015.1708533885,2202174.2838653987,4526042.328187621,7224464.470588243,8643694.588235354,9605258.823529415,9270495.529411746
medium_green_glass,3,8630472.452046324,1.075024765839424E7,1.1903480914743263E7,9790561.335760195,1392828.7464017055,3989618.8464101986,1808410.0892079608,5664471.727659955,9331530.352941155,9117256.94117648,1.1477714823529419E7,7199645.6470588185
heavy_brown_glass,0,6738401.851676611,9146249.595501209,9214092.170299515,1.0673086259681908E7,1640215.9008153344,3031344.838654528,2143500.5716670607,5186581.112786523,6862824.000000012,7851398.117647049,8892237.176470596,8084092.235294131
heavy_brown_glass,1,7055661.802613364,9386887.386833865,9669029.228019621,1.091450942962249E7,1694495.2199057555,3282579.72156699,2106589.7853398616,5802133.347383788,7424572.235294133,8459665.411764704,9457537.411764719,8360593.411764714
heavy_brown_glass,2,9228058.212232487,1.1590618835976921E7,1.2203395934155887E7,1.5029461320077099E7,2136779.3974689036,4019977.79274231,2565244.946854623,6499037.030307868,7547899.764705891,8282599.058823573,1.0060047529411767E7,9325740.705882337
heavy_brown_glass,3,7451018.851392913,8992834.001353895,1.0508640459810521E7,1.0218075612008937E7,1320473.2836489172,3556485.57862765,1708085.7569861484,6222927.545731582,7712748.705882346,7385856.000000008,9735430.588235304,6858512.470588233
medium_blue_rice,0,7460893.620428265,9663120.79282511,1.2075328802673724E7,1.39923856310868E7,1406091.0103468318,3179490.2502482305,1756534.7575490223,5683205.551540313,7532032.941176452,7993401.882352926,9591899.294117622,7837740.705882341
medium_blue_rice,1,7455274.144351181,9529477.341146171,1.1195675371808343E7,1.2546746819439653E7,1139928.2503066668,2846141.2337489757,1712589.5290013154,6039275.657099329,7728094.588235303,8369462.117647088,9394092.705882361,6914840.470588233
medium_blue_rice,2,9851329.35956572,1.093906565540283E7,1.345887836835751E7,1.695685409617501E7,1750267.3786948319,4394120.934390787,1988602.9286138522,6486914.88093753,8315168.470588246,7220484.705882417,1.0963647529411754E7,9173377.411764693
medium_blue_rice,3,7682813.566790451,1.0592095231035912E7,1.1640456819550453E7,1.4764274150012802E7,1824564.4799887205,3131409.116569653,2653162.063560036,5734737.406754727,7107131.294117656,8919258.352941195,8831064.000000007,8507975.99999999
heavy_brown_rice,0,7279579.404356809,1.0083102980932383E7,1.0240363469338618E7,1.1949401055928402E7,1912577.5582247502,3450408.7705839733,2506686.69207944,5921113.59048658,7346963.294117673,8751021.176470585,9902302.588235306,9484838.117647074
heavy_brown_rice,1,7124894.865800318,9220578.28215279,9666432.91187721,1.0627143385914907E7,1517665.4876455036,3291443.9889594307,2105850.1302370923,6182159.278776111,7678719.529411791,8469381.17647061,9728439.52941177,8000727.529411779
heavy_brown_rice,2,9988592.116810119,1.216048436033022E7,1.2911959032669067E7,1.5098949502137313E7,2041112.138018173,4163717.0511209015,2803240.489196433,7492105.38100513,8423736.000000013,9294968.470588304,1.0699421647058818E7,8929519.058823535
heavy_brown_rice,3,7531885.135447357,9378551.051133318,1.1059040601613643E7,1.0782532566404335E7,1434985.7162485335,3790020.821831119,1945654.1169722506,6974477.541573642,8079972.705882344,7965285.176470601,1.0255824000000015E7,7449186.3529411815
heavy_brown_beans,0,7182586.197165531,9479958.669503761,9748720.87516963,1.0576430884914283E7,1403543.5490477963,3151953.917807712,2069248.3093848652,6005818.295770562,7826863.05882354,8647989.17647059,9622356.705882361,7557772.235294118
heavy_brown_beans,1,6653263.446169454,1.0066225605329085E7,9103321.557478184,1.1441307074698765E7,1845238.8679988768,2728328.4361684965,2614987.637174868,5266592.888099574,6882981.176470615,9076071.529411796,8706423.529411778,8785490.823529419
heavy_brown_beans,2,9068328.648699258,1.1245885518404685E7,1.1479978831626803E7,1.3591153065426255E7,1773997.0706702075,3493852.9056632877,2527250.2693041926,6633860.567440558,7656282.352941187,8713968.000000045,9405235.764705872,7532627.294117654
heavy_brown_beans,3,7883966.357644843,1.0078279735687247E7,1.1658258150079189E7,1.166539171740949E7,1527887.9210478475,3938360.6874073604,1991032.6688782396,6892061.227670143,8491737.882352933,8144887.058823525,1.0824254117647065E7,7950136.94117648
heavy_green_screws,0,7202631.873581525,1.0300542210040221E7,8822219.6416139,1.0566242746814724E7,1733153.4763902894,2844284.727879075,1939768.4980356116,3983603.2632859354,7110999.529411783,8996823.529411785,8702731.764705895,8272132.235294126
heavy_green_screws,1,6900522.033376051,9306403.917258976,9334877.55339495,1.0995637327454513E7,1816427.7376043503,3154623.699788725,1621427.120096351,3746042.888774945,6908566.588235306,8057040.0,9271488.000000004,8873688.000000019
heavy_green_screws,2,9232577.096476343,1.0738026913705725E7,1.167115177911019E7,1.1660923554653544E7,1612570.8733221628,3835016.2604954382,1889138.8605721714,4940546.042365564,7879709.647058838,7732531.764705944,1.0041279529411763E7,7501150.588235296
heavy_green_screws,3,7825100.16622753,1.025084037439107E7,1.000394650306538E7,1.025405436217664E7,1616210.5427039796,3358052.250924122,1903707.500978244,4835097.776285893,7709781.176470589,8609285.64705885,9432052.235294128,7320036.705882347
medium_brown_glass,0,7956488.093426436,1.0065565206754964E7,1.0583592144847583E7,1.0949021325938687E7,1346364.3619762575,3216706.8218521494,1940722.1079702533,6782084.177854387,8294624.470588209,8996401.411764694,1.0043490352941168E7,7284016.941176467
medium_brown_glass,1,7288942.893780465,9392560.239204032,9692137.509737903,1.0411317425661704E7,1451633.8603235781,3112010.2822593506,1991244.0480294805,5953508.755911599,7760745.882352958,8619536.470588254,9640301.647058828,7787487.529411759
medium_brown_glass,2,1.0344512736910481E7,1.2185950345074354E7,1.3299893182376012E7,1.4692892346256856E7,1824584.1105953988,4221255.59747387,2360331.777333808,7645648.541839829,8892876.70588236,8763069.17647065,1.127366964705881E7,8485696.941176472
medium_brown_glass,3,7703725.263484923,1.05233249442615E7,1.0574615304811042E7,1.1735102933176182E7,1717550.1318667259,3186082.067847125,2497551.283211424,6295320.212518917,7498191.529411767,8857689.882352956,9132165.176470598,7851686.117647049
no_object,0,7189902.739889888,1.053668254994508E7,1.0444074475015394E7,1.5103226185706763E7,657679.0009062245,922373.8043337534,919903.0738938804,1968880.975957819,8680003.764705863,1.2386320941176428E7,1.1013797647058802E7,1.5736329882352939E7
no_object,1,7915811.745745228,1.1840935121947872E7,1.165965327326458E7,1.6331836883379653E7,696726.4102119878,973303.7339216089,977385.9610346579,2072276.1310839285,9198707.29411763,1.3127121882352898E7,1.1666111999999976E7,1.6665282352941189E7
no_object,2,1.1311456949751914E7,1.6169781100436516E7,1.4851108844703048E7,2.1117370822796453E7,1164340.9323852616,1657025.3706291711,1637155.8137728914,3060775.1573348623,1.0062731294117663E7,1.4362493647058856E7,1.2785137411764733E7,1.8265708235294167E7
no_object,3,9234357.18444705,1.3221775048550311E7,1.3500708405366018E7,1.8409159023954198E7,897915.5953683312,1241494.7850428706,1266407.068591312,2478444.7251176327,9626113.411764676,1.3714487999999953E7,1.2220655999999985E7,1.7410509176470548E7
light_blue_rice,0,9436531.752759887,1.1971813951952301E7,1.2654302689979337E7,1.6220488625494365E7,1998757.0743116515,3796025.3150564865,2741087.552458567,7032055.623225709,7562350.588235299,8668603.764705868,9420690.352941193,8294364.705882347
light_blue_rice,1,7046375.113928229,9563922.709519355,1.1835724733089082E7,1.4994186249459961E7,1692452.2578360655,3159351.929775459,2144350.41071787,5637859.759804683,6959385.882352917,7939229.647058787,9292233.882352922,8873004.705882348
light_blue_rice,2,7164188.74648219,9776752.730829248,1.1390057488792464E7,1.4736066258467436E7,1673292.4971168276,3204174.0881934585,2204764.626741705,5793167.359027177,7173981.176470608,8486185.411764706,9402601.411764722,9046729.411764717
light_blue_rice,3,7088240.819602233,8961943.09339945,1.1223376945262726E7,1.4126272446014958E7,1498268.038194768,3346753.091627016,1816316.2060514158,5862155.092440595,7093984.941176458,7470686.117647036,9194299.764705874,7991234.82352941
light_brown_beans,0,9479399.074710926,1.2273997864138E7,1.2560170448626535E7,1.5363384788582003E7,2253929.9015382538,3978060.387355665,3067656.467315126,7112378.594025024,7538990.117647088,8779236.70588237,9976091.294117661,9412291.764705904
